0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
den,mia,1,6,0,0,0,26,0,0,-9,-6,0,0,3,-7,1,0,-3,-6,1,0,4,-6,1,0,7,0,1,0,3,-10,1,0,-9,-7,0,0,-17,1,0,0,-7,3,0,0,-7,-6,0,0,-2,7,0,0,-6,11,0,0,-3,-6,1,0,-2,12,0,0,4,-4,1,0,-6,4,0,0
htx,oti,-9,6,0,0,-3,2,0,0,-6,-13,1,0,11,-6,1,0,14,-16,1,0,-4,8,0,0,11,1,1,0,0,-3,1,0,1,-23,1,0,-6,15,0,0,8,-10,1,0,-6,-9,1,0,-13,-6,0,0,0,-3,1,0,-6,-7,1,0,4,-4,1,0,1,-1,1,0,-3,0,0,0
nyj,sdg,1,-17,1,0,-2,7,0,0,-6,11,0,0,-7,3,0,0,-7,-6,0,0,8,-4,1,0,8,11,0,0,14,-16,1,0,-10,3,0,0,6,1,1,0,3,-7,1,0,-3,-6,1,0,0,26,0,0,-9,-6,0,0,-7,-6,0,0,-10,0,0,0,-20,25,0,0,-16,18,0,0
cle,sea,-6,1,0,0,-10,8,0,0,-6,-7,1,0,2,-3,1,0,-4,8,0,0,-6,-9,1,0,3,-10,1,0,-10,0,0,0,1,15,0,0,13,2,1,0,5,7,0,0,-10,-13,1,0,8,4,1,0,6,-7,1,0,-10,-7,0,0,12,8,1,0,-2,-1,0,0,5,-2,1,0
det,atl,-4,2,0,0,1,-10,1,0,11,7,1,0,25,-20,1,0,1,0,1,0,11,6,1,0,-6,4,0,0,-5,-7,1,0,4,1,1,0,8,-6,1,0,-9,2,0,0,7,5,1,0,4,7,0,0,6,11,0,0,26,0,1,0,4,-6,1,0,-10,-13,1,0,-23,1,0,0
was,car,-10,-3,0,0,-6,-13,1,0,-7,-5,0,0,1,8,0,0,0,1,0,0,-16,14,0,0,-7,5,0,0,4,1,1,0,1,4,0,0,-6,8,0,0,4,7,0,0,6,11,0,0,-9,2,0,0,7,5,1,0,0,-13,1,0,17,10,1,0,-6,4,0,0,-10,7,0,0
tam,chi,3,-3,1,0,-20,25,0,0,1,-6,1,0,7,4,1,0,0,-13,1,0,1,0,1,0,-10,-15,1,0,-3,0,0,0,-4,4,0,0,16,-13,1,0,-10,1,0,0,11,6,1,0,11,-13,1,0,-6,-1,0,0,11,7,1,0,3,0,1,0,-7,-13,1,0,0,7,0,0
pit,crd,-6,-10,1,0,15,-6,1,0,-13,-6,0,0,-3,7,0,0,-13,0,0,0,8,-10,1,0,-6,-9,1,0,10,17,0,0,0,-10,1,0,-13,11,0,0,4,8,0,0,-13,-10,0,0,-6,-1,0,0,0,3,0,0,6,-7,1,0,5,-7,1,0,-23,1,0,0,-6,10,0,0
ram,dal,-20,1,0,0,-13,-6,0,0,-16,14,0,0,2,-9,1,0,26,0,1,0,-7,-5,0,0,-1,-2,1,0,-10,3,0,0,12,-16,1,0,-7,-3,0,0,7,11,0,0,-5,-7,1,0,7,-2,1,0,8,-4,1,0,3,0,1,0,25,-20,1,0,-1,-2,1,0,5,-9,1,0
min,gnb,-13,16,0,0,11,-13,1,0,-6,-1,0,0,-10,1,0,0,11,6,1,0,4,8,0,0,-13,-10,0,0,-6,-3,0,0,-20,25,0,0,1,-20,1,0,2,-9,1,0,26,0,1,0,-13,-6,0,0,-16,14,0,0,7,5,1,0,-10,-7,0,0,-9,-6,0,0,1,-1,1,0
kan,rai,5,1,1,0,-1,-6,1,0,-6,-3,0,0,-6,1,0,0,-3,0,0,0,0,3,0,0,-3,1,0,0,-2,12,0,0,1,-6,1,0,1,-6,1,0,2,-3,1,0,-4,8,0,0,-10,8,0,0,-6,-7,1,0,-6,-13,1,0,10,17,0,0,8,11,0,0,12,-2,1,0
nor,clt,-3,3,0,0,7,4,1,0,0,-13,1,0,-20,25,0,0,1,-6,1,0,6,11,0,0,-7,-13,1,0,-13,-7,0,0,-20,9,0,0,-6,4,0,0,1,5,0,0,-6,1,0,0,7,-3,1,0,0,-3,1,0,-1,-6,1,0,-6,-3,0,0,-7,-10,1,0,1,-3,1,0
rav,jax,6,-9,1,0,11,-6,1,0,14,-16,1,0,-3,2,0,0,-6,-13,1,0,1,11,0,0,9,-20,1,0,-7,5,0,0,-10,8,0,0,-10,-6,0,0,-3,7,0,0,-13,0,0,0,15,-6,1,0,-13,-6,0,0,0,-3,1,0,-15,-10,0,0,17,10,1,0,7,-10,1,0
nor,ram,39,-16,1,0,-3,3,0,0,7,4,1,0,-6,4,0,0,1,5,0,0,-20,25,0,0,1,-6,1,0,6,11,0,0,-7,-13,1,0,-16,11,0,0,-20,1,0,0,-13,-6,0,0,-7,-3,0,0,7,11,0,0,2,-9,1,0,26,0,1,0,-7,-5,0,0,-1,-2,1,0
crd,rav,-3,9,0,0,-13,11,0,0,4,8,0,0,-6,-10,1,0,15,-6,1,0,-6,-1,0,0,0,3,0,0,6,-7,1,0,5,-7,1,0,-16,-11,0,0,6,-9,1,0,11,-6,1,0,-10,-6,0,0,-3,7,0,0,-3,2,0,0,-6,-13,1,0,1,11,0,0,9,-20,1,0
nyg,mia,4,1,1,0,2,13,0,0,8,4,1,0,8,1,1,0,-3,0,0,0,5,7,0,0,-10,-13,1,0,-13,-10,0,0,-2,-1,0,0,-8,-5,0,0,-17,1,0,0,-7,3,0,0,1,6,0,0,0,26,0,0,-2,7,0,0,-6,11,0,0,-3,-6,1,0,-2,12,0,0
clt,oti,-16,39,0,0,-6,4,0,0,1,5,0,0,-3,3,0,0,7,4,1,0,7,-3,1,0,0,-3,1,0,-1,-6,1,0,-6,-3,0,0,-16,18,0,0,-6,15,0,0,8,-10,1,0,-9,6,0,0,-3,2,0,0,-13,-6,0,0,0,-3,1,0,-6,-7,1,0,4,-4,1,0
jax,htx,-11,-16,1,0,-10,-6,0,0,-3,7,0,0,6,-9,1,0,11,-6,1,0,15,-6,1,0,-13,-6,0,0,0,-3,1,0,-15,-10,0,0,18,-16,1,0,-9,6,0,0,-3,2,0,0,-6,15,0,0,8,-10,1,0,11,-6,1,0,14,-16,1,0,-4,8,0,0,11,1,1,0
min,car,4,10,0,0,-13,16,0,0,11,-13,1,0,1,-20,1,0,2,-9,1,0,-10,1,0,0,11,6,1,0,4,8,0,0,-13,-10,0,0,10,-3,1,0,-6,8,0,0,4,7,0,0,-10,-3,0,0,-6,-13,1,0,-9,2,0,0,7,5,1,0,0,-13,1,0,17,10,1,0
was,buf,-3,10,0,0,-10,-3,0,0,-6,-13,1,0,-6,8,0,0,4,7,0,0,1,8,0,0,0,1,0,0,-16,14,0,0,-7,5,0,0,1,4,0,0,8,1,1,0,-3,0,0,0,2,13,0,0,8,4,1,0,0,1,0,0,-7,6,0,0,-15,-10,0,0,-1,1,0,0
det,den,-7,0,0,0,-4,2,0,0,1,-10,1,0,8,-6,1,0,-9,2,0,0,25,-20,1,0,1,0,1,0,11,6,1,0,-6,4,0,0,-5,-8,1,0,1,6,0,0,0,26,0,0,-17,1,0,0,-7,3,0,0,3,-7,1,0,-3,-6,1,0,4,-6,1,0,7,0,1,0
sfo,cle,2,-4,1,0,25,-20,1,0,1,0,1,0,1,-10,1,0,11,7,1,0,1,-6,1,0,-7,-10,1,0,-7,6,0,0,8,12,0,0,-17,-20,1,0,-6,1,0,0,-10,8,0,0,13,2,1,0,5,7,0,0,2,-3,1,0,-4,8,0,0,-6,-9,1,0,3,-10,1,0
pit,nwe,9,-3,1,0,-6,-10,1,0,15,-6,1,0,-13,11,0,0,4,8,0,0,-3,7,0,0,-13,0,0,0,8,-10,1,0,-6,-9,1,0,-3,-7,1,0,7,-2,1,0,8,-4,1,0,7,11,0,0,-5,-7,1,0,-6,11,0,0,1,11,0,0,11,1,1,0,12,15,0,0
sea,cin,-20,-17,0,0,13,2,1,0,5,7,0,0,-6,1,0,0,-10,8,0,0,8,4,1,0,6,-7,1,0,-10,-7,0,0,12,8,1,0,4,-6,1,0,7,-3,1,0,0,-3,1,0,1,5,0,0,-6,1,0,0,-13,0,0,0,-13,-7,0,0,11,8,1,0,15,12,1,0
dal,phi,11,-16,1,0,-7,-3,0,0,7,11,0,0,-20,1,0,0,-13,-6,0,0,7,-2,1,0,8,-4,1,0,3,0,1,0,25,-20,1,0,-3,-10,1,0,1,8,0,0,0,1,0,0,-6,-13,1,0,-7,-5,0,0,-3,0,0,0,11,8,1,0,-10,-15,1,0,1,4,0,0
kan,sdg,5,-23,1,0,5,1,1,0,-1,-6,1,0,1,-6,1,0,2,-3,1,0,-6,1,0,0,-3,0,0,0,0,3,0,0,-3,1,0,0,-2,4,0,0,6,1,1,0,3,-7,1,0,1,-17,1,0,-2,7,0,0,0,26,0,0,-9,-6,0,0,-7,-6,0,0,-10,0,0,0
atl,clt,0,-7,1,0,8,-6,1,0,-9,2,0,0,-4,2,0,0,1,-10,1,0,4,7,0,0,6,11,0,0,26,0,1,0,4,-6,1,0,-13,4,0,0,-16,39,0,0,-6,4,0,0,-16,18,0,0,-6,15,0,0,-3,3,0,0,7,4,1,0,7,-3,1,0,0,-3,1,0
sea,dal,-11,11,0,0,-20,-17,0,0,13,2,1,0,4,-6,1,0,7,-3,1,0,-6,1,0,0,-10,8,0,0,8,4,1,0,6,-7,1,0,-16,11,0,0,11,-16,1,0,-7,-3,0,0,-3,-10,1,0,1,8,0,0,-20,1,0,0,-13,-6,0,0,7,-2,1,0,8,-4,1,0
buf,nyj,0,-23,1,0,1,4,0,0,8,1,1,0,-3,10,0,0,-10,-3,0,0,2,13,0,0,8,4,1,0,0,1,0,0,-7,6,0,0,4,-2,1,0,1,-17,1,0,-2,7,0,0,6,1,1,0,3,-7,1,0,-7,3,0,0,-7,-6,0,0,8,-4,1,0,8,11,0,0
cle,htx,-13,-3,0,0,-17,-20,1,0,-6,1,0,0,2,-4,1,0,25,-20,1,0,13,2,1,0,5,7,0,0,2,-3,1,0,-4,8,0,0,1,-9,1,0,18,-16,1,0,-9,6,0,0,-11,-16,1,0,-10,-6,0,0,-6,15,0,0,8,-10,1,0,11,-6,1,0,14,-16,1,0
mia,kan,-6,-3,0,0,-8,-5,0,0,-17,1,0,0,4,1,1,0,2,13,0,0,1,6,0,0,0,26,0,0,-2,7,0,0,-6,11,0,0,0,-3,1,0,5,-23,1,0,5,1,1,0,-2,4,0,0,6,1,1,0,1,-6,1,0,2,-3,1,0,-6,1,0,0,-3,0,0,0
was,sfo,-23,0,0,0,-3,10,0,0,-10,-3,0,0,1,4,0,0,8,1,1,0,-6,8,0,0,4,7,0,0,1,8,0,0,0,1,0,0,-3,-13,1,0,2,-4,1,0,25,-20,1,0,-17,-20,1,0,-6,1,0,0,1,-10,1,0,11,7,1,0,1,-6,1,0,-7,-10,1,0
nor,tam,-2,8,0,0,39,-16,1,0,-3,3,0,0,-16,11,0,0,-20,1,0,0,-6,4,0,0,1,5,0,0,-20,25,0,0,1,-6,1,0,-5,1,0,0,3,-3,1,0,-20,25,0,0,16,-13,1,0,-10,1,0,0,7,4,1,0,0,-13,1,0,1,0,1,0,-10,-15,1,0
oti,cin,4,-13,1,0,-16,18,0,0,-6,15,0,0,-16,39,0,0,-6,4,0,0,-9,6,0,0,-3,2,0,0,-13,-6,0,0,0,-3,1,0,11,-11,1,0,4,-6,1,0,7,-3,1,0,-20,-17,0,0,13,2,1,0,1,5,0,0,-6,1,0,0,-13,0,0,0,-13,-7,0,0
rai,den,-23,5,0,0,1,-6,1,0,2,-3,1,0,5,1,1,0,-1,-6,1,0,-10,8,0,0,-6,-7,1,0,-6,-13,1,0,10,17,0,0,-13,22,0,0,-5,-8,1,0,1,6,0,0,-7,0,0,0,-4,2,0,0,-17,1,0,0,-7,3,0,0,3,-7,1,0,-3,-6,1,0
ram,crd,8,-2,1,0,-16,11,0,0,-20,1,0,0,39,-16,1,0,-3,3,0,0,-7,-3,0,0,7,11,0,0,2,-9,1,0,26,0,1,0,4,7,0,0,-3,9,0,0,-13,11,0,0,-16,-11,0,0,6,-9,1,0,-6,-10,1,0,15,-6,1,0,-6,-1,0,0,0,3,0,0
gnb,sdg,10,4,1,0,1,-20,1,0,2,-9,1,0,-13,16,0,0,11,-13,1,0,-13,-6,0,0,-16,14,0,0,7,5,1,0,-10,-7,0,0,-3,0,0,0,-2,4,0,0,6,1,1,0,5,-23,1,0,5,1,1,0,1,-17,1,0,-2,7,0,0,0,26,0,0,-9,-6,0,0
nyg,nwe,-3,-6,1,0,4,1,1,0,2,13,0,0,-8,-5,0,0,-17,1,0,0,8,1,1,0,-3,0,0,0,5,7,0,0,-10,-13,1,0,-6,2,0,0,-3,-7,1,0,7,-2,1,0,9,-3,1,0,-6,-10,1,0,7,11,0,0,-5,-7,1,0,-6,11,0,0,1,11,0,0
pit,rav,2,-6,1,0,9,-3,1,0,-6,-10,1,0,-3,-7,1,0,7,-2,1,0,-13,11,0,0,4,8,0,0,-3,7,0,0,-13,0,0,0,7,4,1,0,-16,-11,0,0,6,-9,1,0,-3,9,0,0,-13,11,0,0,-10,-6,0,0,-3,7,0,0,-3,2,0,0,-6,-13,1,0
chi,phi,1,-5,1,0,16,-13,1,0,-10,1,0,0,3,-3,1,0,-20,25,0,0,11,-13,1,0,-6,-1,0,0,11,7,1,0,3,0,1,0,11,-16,1,0,-3,-10,1,0,1,8,0,0,11,-16,1,0,-7,-3,0,0,-6,-13,1,0,-7,-5,0,0,-3,0,0,0,11,8,1,0
sdg,rai,15,22,0,0,-3,0,0,0,-2,4,0,0,10,4,1,0,1,-20,1,0,5,-23,1,0,5,1,1,0,1,-17,1,0,-2,7,0,0,1,15,0,0,-23,5,0,0,1,-6,1,0,-13,22,0,0,-5,-8,1,0,5,1,1,0,-1,-6,1,0,-10,8,0,0,-6,-7,1,0
dal,buf,0,-10,1,0,-16,11,0,0,11,-16,1,0,-11,11,0,0,-20,-17,0,0,-3,-10,1,0,1,8,0,0,-20,1,0,0,-13,-6,0,0,-12,4,0,0,0,-23,1,0,1,4,0,0,4,-2,1,0,1,-17,1,0,-3,10,0,0,-10,-3,0,0,2,13,0,0,8,4,1,0
cin,pit,1,-6,1,0,11,-11,1,0,4,-6,1,0,4,-13,1,0,-16,18,0,0,-20,-17,0,0,13,2,1,0,1,5,0,0,-6,1,0,0,-3,0,0,0,2,-6,1,0,9,-3,1,0,7,4,1,0,-16,-11,0,0,-3,-7,1,0,7,-2,1,0,-13,11,0,0,4,8,0,0
phi,crd,1,7,0,0,11,-16,1,0,-3,-10,1,0,1,-5,1,0,16,-13,1,0,11,-16,1,0,-7,-3,0,0,-6,-13,1,0,-7,-5,0,0,-4,-10,1,0,4,7,0,0,-3,9,0,0,8,-2,1,0,-16,11,0,0,-16,-11,0,0,6,-9,1,0,-6,-10,1,0,15,-6,1,0
clt,jax,-16,8,0,0,-13,4,0,0,-16,39,0,0,0,-7,1,0,8,-6,1,0,-16,18,0,0,-6,15,0,0,-3,3,0,0,7,4,1,0,-9,1,0,0,-11,-16,1,0,-10,-6,0,0,18,-16,1,0,-9,6,0,0,6,-9,1,0,11,-6,1,0,15,-6,1,0,-13,-6,0,0
htx,tam,7,-11,1,0,1,-9,1,0,18,-16,1,0,-13,-3,0,0,-17,-20,1,0,-11,-16,1,0,-10,-6,0,0,-6,15,0,0,8,-10,1,0,-7,4,0,0,-5,1,0,0,3,-3,1,0,-2,8,0,0,39,-16,1,0,16,-13,1,0,-10,1,0,0,7,4,1,0,0,-13,1,0
nor,atl,4,-7,1,0,-2,8,0,0,39,-16,1,0,-5,1,0,0,3,-3,1,0,-16,11,0,0,-20,1,0,0,-6,4,0,0,1,5,0,0,8,-16,1,0,0,-7,1,0,8,-6,1,0,-13,4,0,0,-16,39,0,0,-4,2,0,0,1,-10,1,0,4,7,0,0,6,11,0,0
ram,cle,-10,-4,0,0,8,-2,1,0,-16,11,0,0,4,7,0,0,-3,9,0,0,39,-16,1,0,-3,3,0,0,-7,-3,0,0,7,11,0,0,-11,7,0,0,-13,-3,0,0,-17,-20,1,0,1,-9,1,0,18,-16,1,0,2,-4,1,0,25,-20,1,0,13,2,1,0,5,7,0,0
den,kan,15,1,1,0,-13,22,0,0,-5,-8,1,0,-23,5,0,0,1,-6,1,0,-7,0,0,0,-4,2,0,0,-17,1,0,0,-7,3,0,0,-20,8,0,0,0,-3,1,0,5,-23,1,0,-6,-3,0,0,-8,-5,0,0,-2,4,0,0,6,1,1,0,1,-6,1,0,2,-3,1,0
was,mia,-12,-4,0,0,-23,0,0,0,-3,10,0,0,-3,-13,1,0,2,-4,1,0,1,4,0,0,8,1,1,0,-6,8,0,0,4,7,0,0,8,-20,1,0,-6,-3,0,0,-8,-5,0,0,0,-3,1,0,5,-23,1,0,4,1,1,0,2,13,0,0,1,6,0,0,0,26,0,0
car,oti,-2,1,0,0,10,-3,1,0,-6,8,0,0,4,10,0,0,-13,16,0,0,-10,-3,0,0,-6,-13,1,0,-9,2,0,0,7,5,1,0,-6,1,0,0,4,-13,1,0,-16,18,0,0,11,-11,1,0,4,-6,1,0,-16,39,0,0,-6,4,0,0,-9,6,0,0,-3,2,0,0
rav,sea,0,-3,1,0,7,4,1,0,-16,-11,0,0,2,-6,1,0,9,-3,1,0,-3,9,0,0,-13,11,0,0,-10,-6,0,0,-3,7,0,0,-10,0,0,0,-11,11,0,0,-20,-17,0,0,-16,11,0,0,11,-16,1,0,4,-6,1,0,7,-3,1,0,-6,1,0,0,-10,8,0,0
nyg,sfo,1,-3,1,0,-3,-6,1,0,4,1,1,0,-6,2,0,0,-3,-7,1,0,-8,-5,0,0,-17,1,0,0,8,1,1,0,-3,0,0,0,-4,-12,1,0,-3,-13,1,0,2,-4,1,0,-23,0,0,0,-3,10,0,0,-17,-20,1,0,-6,1,0,0,1,-10,1,0,11,7,1,0
det,chi,22,-13,1,0,-7,0,0,0,-4,2,0,0,-5,-8,1,0,1,6,0,0,8,-6,1,0,-9,2,0,0,25,-20,1,0,1,0,1,0,7,1,1,0,1,-5,1,0,16,-13,1,0,11,-16,1,0,-3,-10,1,0,3,-3,1,0,-20,25,0,0,11,-13,1,0,-6,-1,0,0
nwe,nyj,-3,1,0,0,-6,2,0,0,-3,-7,1,0,-3,-6,1,0,4,1,1,0,9,-3,1,0,-6,-10,1,0,7,11,0,0,-5,-7,1,0,4,-12,1,0,4,-2,1,0,1,-17,1,0,0,-23,1,0,1,4,0,0,6,1,1,0,3,-7,1,0,-7,3,0,0,-7,-6,0,0
gnb,min,22,15,1,0,10,4,1,0,1,-20,1,0,-3,0,0,0,-2,4,0,0,-13,16,0,0,11,-13,1,0,-13,-6,0,0,-16,14,0,0,1,-2,1,0,4,10,0,0,-13,16,0,0,10,-3,1,0,-6,8,0,0,1,-20,1,0,2,-9,1,0,-10,1,0,0,11,6,1,0
nyj,den,-7,14,0,0,4,-12,1,0,4,-2,1,0,-3,1,0,0,-6,2,0,0,0,-23,1,0,1,4,0,0,6,1,1,0,3,-7,1,0,-6,-13,1,0,15,1,1,0,-13,22,0,0,-20,8,0,0,0,-3,1,0,-23,5,0,0,1,-6,1,0,-7,0,0,0,-4,2,0,0
buf,mia,-16,21,0,0,-12,4,0,0,0,-23,1,0,0,-10,1,0,-16,11,0,0,4,-2,1,0,1,-17,1,0,-3,10,0,0,-10,-3,0,0,-3,-14,1,0,8,-20,1,0,-6,-3,0,0,-12,-4,0,0,-23,0,0,0,0,-3,1,0,5,-23,1,0,4,1,1,0,2,13,0,0
car,det,-20,7,0,0,-2,1,0,0,10,-3,1,0,-6,1,0,0,4,-13,1,0,4,10,0,0,-13,16,0,0,-10,-3,0,0,-6,-13,1,0,-10,14,0,0,22,-13,1,0,-7,0,0,0,7,1,1,0,1,-5,1,0,-5,-8,1,0,1,6,0,0,8,-6,1,0,-9,2,0,0
cin,rav,-6,1,0,0,1,-6,1,0,11,-11,1,0,-3,0,0,0,2,-6,1,0,4,-13,1,0,-16,18,0,0,-20,-17,0,0,13,2,1,0,-6,-1,0,0,0,-3,1,0,7,4,1,0,-10,0,0,0,-11,11,0,0,2,-6,1,0,9,-3,1,0,-3,9,0,0,-13,11,0,0
jax,cle,-6,-20,1,0,-9,1,0,0,-11,-16,1,0,-16,8,0,0,-13,4,0,0,18,-16,1,0,-9,6,0,0,6,-9,1,0,11,-6,1,0,-11,-10,0,0,-11,7,0,0,-13,-3,0,0,-10,-4,0,0,8,-2,1,0,1,-9,1,0,18,-16,1,0,2,-4,1,0,25,-20,1,0
gnb,tam,22,-16,1,0,22,15,1,0,10,4,1,0,1,-2,1,0,4,10,0,0,-3,0,0,0,-2,4,0,0,-13,16,0,0,11,-13,1,0,-14,14,0,0,-7,4,0,0,-5,1,0,0,7,-11,1,0,1,-9,1,0,-2,8,0,0,39,-16,1,0,16,-13,1,0,-10,1,0,0
dal,was,21,-16,1,0,0,-10,1,0,-16,11,0,0,-12,4,0,0,0,-23,1,0,-11,11,0,0,-20,-17,0,0,-3,-10,1,0,1,8,0,0,-14,-3,0,0,-12,-4,0,0,-23,0,0,0,8,-20,1,0,-6,-3,0,0,-3,-13,1,0,2,-4,1,0,1,4,0,0,8,1,1,0
rai,min,1,-6,1,0,1,15,0,0,-23,5,0,0,15,22,0,0,-3,0,0,0,-13,22,0,0,-5,-8,1,0,5,1,1,0,-1,-6,1,0,-16,22,0,0,1,-2,1,0,4,10,0,0,22,15,1,0,10,4,1,0,10,-3,1,0,-6,8,0,0,1,-20,1,0,2,-9,1,0
crd,sfo,-2,-6,1,0,-4,-10,1,0,4,7,0,0,1,7,0,0,11,-16,1,0,8,-2,1,0,-16,11,0,0,-16,-11,0,0,6,-9,1,0,4,-3,1,0,-4,-12,1,0,-3,-13,1,0,1,-3,1,0,-3,-6,1,0,-23,0,0,0,-3,10,0,0,-17,-20,1,0,-6,1,0,0
sea,ram,-1,-6,1,0,-10,0,0,0,-11,11,0,0,0,-3,1,0,7,4,1,0,-16,11,0,0,11,-16,1,0,4,-6,1,0,7,-3,1,0,-10,-11,1,0,-10,-4,0,0,8,-2,1,0,-11,7,0,0,-13,-3,0,0,4,7,0,0,-3,9,0,0,39,-16,1,0,-3,3,0,0
oti,atl,7,-20,1,0,-6,1,0,0,4,-13,1,0,-2,1,0,0,10,-3,1,0,11,-11,1,0,4,-6,1,0,-16,39,0,0,-6,4,0,0,0,3,0,0,8,-16,1,0,0,-7,1,0,4,-7,1,0,-2,8,0,0,-13,4,0,0,-16,39,0,0,-4,2,0,0,1,-10,1,0
chi,sdg,14,-10,1,0,7,1,1,0,1,-5,1,0,22,-13,1,0,-7,0,0,0,11,-16,1,0,-3,-10,1,0,3,-3,1,0,-20,25,0,0,-6,1,0,0,15,22,0,0,-3,0,0,0,1,15,0,0,-23,5,0,0,10,4,1,0,1,-20,1,0,5,-23,1,0,5,1,1,0
nyg,phi,-3,4,0,0,1,-3,1,0,-3,-6,1,0,-4,-12,1,0,-3,-13,1,0,-6,2,0,0,-3,-7,1,0,-8,-5,0,0,-17,1,0,0,-6,-2,0,0,1,7,0,0,11,-16,1,0,-4,-10,1,0,4,7,0,0,1,-5,1,0,16,-13,1,0,11,-16,1,0,-7,-3,0,0
nwe,kan,14,-7,1,0,-3,1,0,0,-6,2,0,0,4,-12,1,0,4,-2,1,0,-3,-6,1,0,4,1,1,0,9,-3,1,0,-6,-10,1,0,-13,-6,0,0,-20,8,0,0,0,-3,1,0,15,1,1,0,-13,22,0,0,-6,-3,0,0,-8,-5,0,0,-2,4,0,0,6,1,1,0
gnb,det,12,3,1,0,22,-16,1,0,22,15,1,0,-14,14,0,0,-7,4,0,0,1,-2,1,0,4,10,0,0,-3,0,0,0,-2,4,0,0,26,12,1,0,-10,14,0,0,22,-13,1,0,-20,7,0,0,-2,1,0,0,7,1,1,0,1,-5,1,0,-5,-8,1,0,1,6,0,0
dal,mia,4,1,1,0,21,-16,1,0,0,-10,1,0,-14,-3,0,0,-12,-4,0,0,-12,4,0,0,0,-23,1,0,-11,11,0,0,-20,-17,0,0,12,-15,1,0,-3,-14,1,0,8,-20,1,0,-16,21,0,0,-12,4,0,0,-12,-4,0,0,-23,0,0,0,0,-3,1,0,5,-23,1,0
rav,sfo,8,1,1,0,-6,-1,0,0,0,-3,1,0,-6,1,0,0,1,-6,1,0,-10,0,0,0,-11,11,0,0,2,-6,1,0,9,-3,1,0,0,-16,1,0,4,-3,1,0,-4,-12,1,0,-2,-6,1,0,-4,-10,1,0,1,-3,1,0,-3,-6,1,0,-23,0,0,0,-3,10,0,0
ram,crd,-16,1,0,0,-10,-11,1,0,-10,-4,0,0,-1,-6,1,0,-10,0,0,0,-11,7,0,0,-13,-3,0,0,4,7,0,0,-3,9,0,0,-16,0,0,0,-2,-6,1,0,-4,-10,1,0,4,-3,1,0,-4,-12,1,0,1,7,0,0,11,-16,1,0,8,-2,1,0,-16,11,0,0
min,atl,-2,4,0,0,-16,22,0,0,1,-2,1,0,1,-6,1,0,1,15,0,0,22,15,1,0,10,4,1,0,10,-3,1,0,-6,8,0,0,0,-6,1,0,0,3,0,0,8,-16,1,0,7,-20,1,0,-6,1,0,0,4,-7,1,0,-2,8,0,0,-13,4,0,0,-16,39,0,0
buf,nyj,-15,12,0,0,-16,21,0,0,-12,4,0,0,-3,-14,1,0,8,-20,1,0,0,-10,1,0,-16,11,0,0,4,-2,1,0,1,-17,1,0,-10,-6,0,0,-7,14,0,0,4,-12,1,0,-6,-13,1,0,15,1,1,0,-3,1,0,0,-6,2,0,0,0,-23,1,0,1,4,0,0
cle,cin,-9,-13,1,0,-11,-10,0,0,-11,7,0,0,-6,-20,1,0,-9,1,0,0,-10,-4,0,0,8,-2,1,0,1,-9,1,0,18,-16,1,0,1,8,0,0,-6,1,0,0,1,-6,1,0,-6,-1,0,0,0,-3,1,0,-3,0,0,0,2,-6,1,0,4,-13,1,0,-16,18,0,0
oti,tam,-6,0,0,0,7,-20,1,0,-6,1,0,0,0,3,0,0,8,-16,1,0,-2,1,0,0,10,-3,1,0,11,-11,1,0,4,-6,1,0,3,12,0,0,-14,14,0,0,-7,4,0,0,22,-16,1,0,22,15,1,0,7,-11,1,0,1,-9,1,0,-2,8,0,0,39,-16,1,0
car,clt,12,26,0,0,-20,7,0,0,-2,1,0,0,-10,14,0,0,22,-13,1,0,-6,1,0,0,4,-13,1,0,4,10,0,0,-13,16,0,0,-20,-6,0,0,-16,8,0,0,-13,4,0,0,-9,1,0,0,-11,-16,1,0,0,-7,1,0,8,-6,1,0,-16,18,0,0,-6,15,0,0
jax,htx,-13,-9,0,0,-6,-20,1,0,-9,1,0,0,-11,-10,0,0,-11,7,0,0,-16,8,0,0,-13,4,0,0,18,-16,1,0,-9,6,0,0,14,-14,1,0,7,-11,1,0,1,-9,1,0,-7,4,0,0,-5,1,0,0,-13,-3,0,0,-17,-20,1,0,-11,-16,1,0,-10,-6,0,0
rai,chi,4,-2,1,0,1,-6,1,0,1,15,0,0,-16,22,0,0,1,-2,1,0,15,22,0,0,-3,0,0,0,-13,22,0,0,-5,-8,1,0,8,-3,1,0,14,-10,1,0,7,1,1,0,-6,1,0,0,15,22,0,0,22,-13,1,0,-7,0,0,0,11,-16,1,0,-3,-10,1,0
was,sea,1,4,0,0,-14,-3,0,0,-12,-4,0,0,21,-16,1,0,0,-10,1,0,8,-20,1,0,-6,-3,0,0,-3,-13,1,0,2,-4,1,0,1,-16,1,0,-1,-6,1,0,-10,0,0,0,-10,-11,1,0,-10,-4,0,0,0,-3,1,0,7,4,1,0,-16,11,0,0,11,-16,1,0
