0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
jax,den,-3,11,-20,14,-6,22,-14,-4,-21,5,-3,15,-7,0,-20,1,-13,-6,-5,11,28,25,29,-3,14,-2,18,0,26,4,15,-20,11,-11,11,-6,3,-10,8,0
sea,oti,5,11,0,-3,22,-6,6,-20,-11,-16,-3,-10,19,-10,27,-6,35,-23,0,-6,-6,3,15,-10,-3,-6,1,7,-7,-14,15,-3,-16,32,-9,-13,0,4,-13,1
sfo,crd,11,-20,12,-12,-16,4,-20,6,11,5,4,-10,-10,19,18,11,4,-10,-10,-7,-1,-17,-10,-13,-16,8,2,-2,1,4,-10,4,-10,5,15,-13,-23,35,-17,-16
nwe,nor,-17,-10,7,0,0,-20,-10,-13,0,-2,5,-23,0,-7,11,18,19,-9,0,-7,3,-5,15,-6,8,-16,-7,-9,0,-6,15,21,11,8,18,-23,4,29,-10,0
dal,was,25,28,-2,7,8,-16,-7,-6,13,8,-5,5,8,11,4,1,-3,-4,15,10,1,-9,-3,4,-3,15,4,10,5,-5,4,-3,15,-2,8,5,-6,-7,15,8
sdg,clt,-6,4,7,-2,-6,-3,10,7,5,8,1,-2,4,-6,-16,8,11,1,-10,-3,11,5,14,-20,4,-16,-3,1,-2,-6,5,-7,-3,-10,-6,6,4,0,12,10
crd,sea,-3,9,-1,-17,-10,-13,-16,8,2,-2,1,4,-10,4,-10,5,15,-13,-23,35,-3,-10,5,11,0,-3,22,-6,6,-20,-11,-16,-3,-10,19,-10,27,-6,35,-23
tam,atl,-3,8,-13,-10,-20,0,-9,-7,-6,-5,-1,-6,-10,5,-23,18,-2,0,0,8,5,7,0,7,0,4,8,1,-6,0,-6,-1,8,-5,11,-23,-3,7,0,-10
buf,mia,1,4,1,14,0,-3,-3,4,1,0,-2,0,5,-14,-13,1,-6,27,-11,-8,0,3,-6,15,4,0,1,-3,0,-13,-23,5,1,-13,1,-20,-10,4,-7,0
det,cin,8,-6,-14,-1,17,9,4,-3,-2,2,11,1,1,3,-5,8,-13,15,-3,4,4,1,-10,-17,-17,-6,11,7,-3,-13,-2,1,0,-6,-10,-13,11,-10,-4,-3
phi,dal,8,-3,13,-2,-3,29,-7,3,7,10,10,4,-16,19,-3,4,-10,11,0,-2,8,-7,25,28,-2,7,8,-16,-7,-6,13,8,-5,5,8,11,4,1,-3,-4
jax,sdg,-4,12,-3,11,-20,14,-6,22,-14,-4,-21,5,-3,15,-7,0,-20,1,-13,-6,-4,-14,-6,4,7,-2,-6,-3,10,7,5,8,1,-2,4,-6,-16,8,11,1
car,ram,12,-13,-17,-1,15,-23,0,1,-16,-11,21,15,-6,-17,8,-16,7,-3,-2,4,15,-10,11,-3,-12,12,-16,8,1,8,4,1,-10,-3,5,-10,-1,13,-8,-11
nwe,nyj,7,4,-17,-10,7,0,0,-20,-10,-13,0,-2,5,-23,0,-7,11,18,19,-9,-17,-4,7,5,-10,15,4,-3,-13,-10,-5,-6,-14,5,-6,4,-13,-9,-6,-13
was,chi,-7,8,1,-9,-3,4,-3,15,4,10,5,-5,4,-3,15,-2,8,5,-6,-7,4,-2,-5,3,9,17,17,0,8,7,1,-2,3,1,5,-10,-10,-2,-9,-2
sfo,oti,9,-3,11,-20,12,-12,-16,4,-20,6,11,5,4,-10,-10,19,18,11,4,-10,-10,-3,-6,3,15,-10,-3,-6,1,7,-7,-14,15,-3,-16,32,-9,-13,0,4
rav,pit,-6,-4,3,0,-3,0,7,-14,-9,-17,4,26,-6,0,10,-9,-6,11,5,8,-4,-17,4,11,0,17,-13,-3,-14,-7,1,-13,-13,-10,1,4,1,11,0,-3
gnb,cle,-4,-6,-1,-14,7,11,15,-3,5,11,11,14,32,-16,-2,-10,4,-3,0,-9,-6,8,14,1,-6,-17,8,4,-17,-9,-13,0,-13,1,-11,11,-2,15,7,-16
kan,htx,1,-16,3,-6,8,-16,3,-7,-6,-7,5,-21,-20,15,-10,-3,-23,-8,-16,7,-10,15,-20,11,-3,0,-14,7,7,1,8,5,-7,5,-17,0,6,-6,-9,19
den,clt,12,-4,28,25,29,-3,14,-2,18,0,26,4,15,-20,11,-11,11,-6,3,-10,-14,-4,11,5,14,-20,4,-16,-3,1,-2,-6,5,-7,-3,-10,-6,6,4,0
min,nyg,-13,12,11,4,4,8,7,8,1,11,14,11,0,-17,13,-1,-2,-9,-9,0,-2,4,-2,13,-16,8,-23,15,0,18,8,13,19,-16,-9,10,-23,11,29,4
car,tam,7,-8,12,-13,-17,-1,15,-23,0,1,-16,-11,21,15,-6,-17,8,-16,7,-3,0,8,-3,8,-13,-10,-20,0,-9,-7,-6,-5,-1,-6,-10,5,-23,18,-2,0
mia,nwe,-2,0,0,3,-6,15,4,0,1,-3,0,-13,-23,5,1,-13,1,-20,-10,4,4,7,7,4,-17,-10,7,0,0,-20,-10,-13,0,-2,5,-23,0,-7,11,18
nor,buf,4,7,3,-5,15,-6,8,-16,-7,-9,0,-6,15,21,11,8,18,-23,4,29,0,-2,1,4,1,14,0,-3,-3,4,1,0,-2,0,5,-14,-13,1,-6,27
kan,cle,-6,-7,1,-16,3,-6,8,-16,3,-7,-6,-7,5,-21,-20,15,-10,-3,-23,-8,-10,8,-6,8,14,1,-6,-17,8,4,-17,-9,-13,0,-13,1,-11,11,-2,15
nyg,phi,0,-16,-2,4,-2,13,-16,8,-23,15,0,18,8,13,19,-16,-9,10,-23,11,-20,-6,8,-3,13,-2,-3,29,-7,3,7,10,10,4,-16,19,-3,4,-10,11
dal,det,-6,-20,8,-7,25,28,-2,7,8,-16,-7,-6,13,8,-5,5,8,11,4,1,1,4,8,-6,-14,-1,17,9,4,-3,-2,2,11,1,1,3,-5,8,-13,15
jax,sfo,-17,1,-4,12,-3,11,-20,14,-6,22,-14,-4,-21,5,-3,15,-7,0,-20,1,8,-6,9,-3,11,-20,12,-12,-16,4,-20,6,11,5,4,-10,-10,19,18,11
pit,rai,-4,-7,-4,-17,4,11,0,17,-13,-3,-14,-7,1,-13,-13,-10,1,4,1,11,-16,1,4,-6,-9,1,-2,14,-4,-14,-6,-2,-2,1,-17,-6,-8,-23,-10,3
cin,nyj,4,1,4,1,-10,-17,-17,-6,11,7,-3,-13,-2,1,0,-6,-10,-13,11,-10,7,4,-17,-4,7,5,-10,15,4,-3,-13,-10,-5,-6,-14,5,-6,4,-13,-9
crd,atl,-1,11,-3,9,-1,-17,-10,-13,-16,8,2,-2,1,4,-10,4,-10,5,15,-13,8,0,5,7,0,7,0,4,8,1,-6,0,-6,-1,8,-5,11,-23,-3,7
den,was,10,16,12,-4,28,25,29,-3,14,-2,18,0,26,4,15,-20,11,-11,11,-6,22,18,-7,8,1,-9,-3,4,-3,15,4,10,5,-5,4,-3,15,-2,8,5
gnb,min,8,-10,-4,-6,-1,-14,7,11,15,-3,5,11,11,14,32,-16,-2,-10,4,-3,-16,0,-13,12,11,4,4,8,7,8,1,11,14,11,0,-17,13,-1,-2,-9
sea,ram,11,-1,-3,-10,5,11,0,-3,22,-6,6,-20,-11,-16,-3,-10,19,-10,27,-6,-8,7,15,-10,11,-3,-12,12,-16,8,1,8,4,1,-10,-3,5,-10,-1,13
cin,mia,26,-14,4,1,4,1,-10,-17,-17,-6,11,7,-3,-13,-2,1,0,-6,-10,-13,-6,4,-2,0,0,3,-6,15,4,0,1,-3,0,-13,-23,5,1,-13,1,-20
oti,ram,-6,8,-10,-3,-6,3,15,-10,-3,-6,1,7,-7,-14,15,-3,-16,32,-9,-13,-14,-9,-8,7,15,-10,11,-3,-12,12,-16,8,1,8,4,1,-10,-3,5,-10
kan,buf,0,-6,-6,-7,1,-16,3,-6,8,-16,3,-7,-6,-7,5,-21,-20,15,-10,-3,-6,12,0,-2,1,4,1,14,0,-3,-3,4,1,0,-2,0,5,-14,-13,1
car,atl,8,-10,7,-8,12,-13,-17,-1,15,-23,0,1,-16,-11,21,15,-6,-17,8,-16,-10,4,8,0,5,7,0,7,0,4,8,1,-6,0,-6,-1,8,-5,11,-23
was,sdg,-2,22,22,18,-7,8,1,-9,-3,4,-3,15,4,10,5,-5,4,-3,15,-2,1,-17,-4,-14,-6,4,7,-2,-6,-3,10,7,5,8,1,-2,4,-6,-16,8
dal,min,7,8,-6,-20,8,-7,25,28,-2,7,8,-16,-7,-6,13,8,-5,5,8,11,8,21,-16,0,-13,12,11,4,4,8,7,8,1,11,14,11,0,-17,13,-1
nyj,nor,-14,26,7,4,-17,-4,7,5,-10,15,4,-3,-13,-10,-5,-6,-14,5,-6,4,12,-6,4,7,3,-5,15,-6,8,-16,-7,-9,0,-6,15,21,11,8,18,-23
phi,rai,-16,-8,-20,-6,8,-3,13,-2,-3,29,-7,3,7,10,10,4,-16,19,-3,4,-2,-5,-16,1,4,-6,-9,1,-2,14,-4,-14,-6,-2,-2,1,-17,-6,-8,-23
tam,sea,-10,8,0,8,-3,8,-13,-10,-20,0,-9,-7,-6,-5,-1,-6,-10,5,-23,18,-9,-14,11,-1,-3,-10,5,11,0,-3,22,-6,6,-20,-11,-16,-3,-10,19,-10
cle,rav,-6,0,-10,8,-6,8,14,1,-6,-17,8,4,-17,-9,-13,0,-13,1,-11,11,-7,-4,-6,-4,3,0,-3,0,7,-14,-9,-17,4,26,-6,0,10,-9,-6,11
pit,nwe,-5,-2,-4,-7,-4,-17,4,11,0,17,-13,-3,-14,-7,1,-13,-13,-10,1,4,4,-6,4,7,7,4,-17,-10,7,0,0,-20,-10,-13,0,-2,5,-23,0,-7
clt,htx,16,10,-14,-4,11,5,14,-20,4,-16,-3,1,-2,-6,5,-7,-3,-10,-6,6,-7,-6,-10,15,-20,11,-3,0,-14,7,7,1,8,5,-7,5,-17,0,6,-6
chi,gnb,18,22,4,-2,-5,3,9,17,17,0,8,7,1,-2,3,1,5,-10,-10,-2,21,8,8,-10,-4,-6,-1,-14,7,11,15,-3,5,11,11,14,32,-16,-2,-10
was,min,7,1,-2,22,22,18,-7,8,1,-9,-3,4,-3,15,4,10,5,-5,4,-3,0,4,8,21,-16,0,-13,12,11,4,4,8,7,8,1,11,14,11,0,-17
phi,gnb,26,-3,-16,-8,-20,-6,8,-3,13,-2,-3,29,-7,3,7,10,10,4,-16,19,-3,4,21,8,8,-10,-4,-6,-1,-14,7,11,15,-3,5,11,11,14,32,-16
jax,oti,-13,19,-17,1,-4,12,-3,11,-20,14,-6,22,-14,-4,-21,5,-3,15,-7,0,5,-2,-6,8,-10,-3,-6,3,15,-10,-3,-6,1,7,-7,-14,15,-3,-16,32
buf,pit,-10,0,-6,12,0,-2,1,4,1,14,0,-3,-3,4,1,0,-2,0,5,-14,8,32,-5,-2,-4,-7,-4,-17,4,11,0,17,-13,-3,-14,-7,1,-13,-13,-10
rav,cin,-5,1,-7,-4,-6,-4,3,0,-3,0,7,-14,-9,-17,4,26,-6,0,10,-9,-3,-1,26,-14,4,1,4,1,-10,-17,-17,-6,11,7,-3,-13,-2,1,0,-6
sea,atl,4,1,-9,-14,11,-1,-3,-10,5,11,0,-3,22,-6,6,-20,-11,-16,-3,-10,-13,11,-10,4,8,0,5,7,0,7,0,4,8,1,-6,0,-6,-1,8,-5
det,chi,8,7,1,4,8,-6,-14,-1,17,9,4,-3,-2,2,11,1,1,3,-5,8,4,-3,18,22,4,-2,-5,3,9,17,17,0,8,7,1,-2,3,1,5,-10
clt,ram,4,1,16,10,-14,-4,11,5,14,-20,4,-16,-3,1,-2,-6,5,-7,-3,-10,-2,5,-14,-9,-8,7,15,-10,11,-3,-12,12,-16,8,1,8,4,1,-10,-3
nyg,rai,-8,-16,0,-16,-2,4,-2,13,-16,8,-23,15,0,18,8,13,19,-16,-9,10,-3,26,-2,-5,-16,1,4,-6,-9,1,-2,14,-4,-14,-6,-2,-2,1,-17,-6
car,sfo,11,-13,8,-10,7,-8,12,-13,-17,-1,15,-23,0,1,-16,-11,21,15,-6,-17,19,-13,8,-6,9,-3,11,-20,12,-12,-16,4,-20,6,11,5,4,-10,-10,19
htx,crd,1,4,-7,-6,-10,15,-20,11,-3,0,-14,7,7,1,8,5,-7,5,-17,0,4,-10,-1,11,-3,9,-1,-17,-10,-13,-16,8,2,-2,1,4,-10,4,-10,5
den,sdg,22,-2,10,16,12,-4,28,25,29,-3,14,-2,18,0,26,4,15,-20,11,-11,1,7,1,-17,-4,-14,-6,4,7,-2,-6,-3,10,7,5,8,1,-2,4,-6
nor,dal,-3,3,12,-6,4,7,3,-5,15,-6,8,-16,-7,-9,0,-6,15,21,11,8,4,0,7,8,-6,-20,8,-7,25,28,-2,7,8,-16,-7,-6,13,8,-5,5
mia,tam,-1,-3,-6,4,-2,0,0,3,-6,15,4,0,1,-3,0,-13,-23,5,1,-13,1,4,-10,8,0,8,-3,8,-13,-10,-20,0,-9,-7,-6,-5,-1,-6,-10,5
clt,oti,-15,15,4,1,16,10,-14,-4,11,5,14,-20,4,-16,-3,1,-2,-6,5,-7,4,6,5,-2,-6,8,-10,-3,-6,3,15,-10,-3,-6,1,7,-7,-14,15,-3
rav,chi,-3,-6,-5,1,-7,-4,-6,-4,3,0,-3,0,7,-14,-9,-17,4,26,-6,0,-4,-2,4,-3,18,22,4,-2,-5,3,9,17,17,0,8,7,1,-2,3,1
det,pit,-2,-4,8,7,1,4,8,-6,-14,-1,17,9,4,-3,-2,2,11,1,1,3,0,-13,8,32,-5,-2,-4,-7,-4,-17,4,11,0,17,-13,-3,-14,-7,1,-13
nyj,buf,3,-3,-14,26,7,4,-17,-4,7,5,-10,15,4,-3,-13,-10,-5,-6,-14,5,-13,0,-10,0,-6,12,0,-2,1,4,1,14,0,-3,-3,4,1,0,-2,0
cle,cin,1,-5,-6,0,-10,8,-6,8,14,1,-6,-17,8,4,-17,-9,-13,0,-13,1,-6,-3,-3,-1,26,-14,4,1,4,1,-10,-17,-17,-6,11,7,-3,-13,-2,1
was,phi,4,11,7,1,-2,22,22,18,-7,8,1,-9,-3,4,-3,15,4,10,5,-5,4,-10,26,-3,-16,-8,-20,-6,8,-3,13,-2,-3,29,-7,3,7,10,10,4
atl,tam,-13,10,-13,11,-10,4,8,0,5,7,0,7,0,4,8,1,-6,0,-6,-1,-1,-4,1,4,-10,8,0,8,-3,8,-13,-10,-20,0,-9,-7,-6,-5,-1,-6
rai,htx,-3,1,-3,26,-2,-5,-16,1,4,-6,-9,1,-2,14,-4,-14,-6,-2,-2,1,1,4,1,4,-7,-6,-10,15,-20,11,-3,0,-14,7,7,1,8,5,-7,5
jax,crd,6,4,-13,19,-17,1,-4,12,-3,11,-20,14,-6,22,-14,-4,-21,5,-3,15,4,1,4,-10,-1,11,-3,9,-1,-17,-10,-13,-16,8,2,-2,1,4,-10,4
sdg,mia,-3,5,1,7,1,-17,-4,-14,-6,4,7,-2,-6,-3,10,7,5,8,1,-2,-4,-1,-1,-3,-6,4,-2,0,0,3,-6,15,4,0,1,-3,0,-13,-23,5
nyg,gnb,1,-3,-8,-16,0,-16,-2,4,-2,13,-16,8,-23,15,0,18,8,13,19,-16,-10,4,-3,4,21,8,8,-10,-4,-6,-1,-14,7,11,15,-3,5,11,11,14
nor,sfo,26,-6,-3,3,12,-6,4,7,3,-5,15,-6,8,-16,-7,-9,0,-6,15,21,-14,-13,19,-13,8,-6,9,-3,11,-20,12,-12,-16,4,-20,6,11,5,4,-10
min,sea,11,4,0,4,8,21,-16,0,-13,12,11,4,4,8,7,8,1,11,14,11,10,-13,4,1,-9,-14,11,-1,-3,-10,5,11,0,-3,22,-6,6,-20,-11,-16
den,kan,5,-3,22,-2,10,16,12,-4,28,25,29,-3,14,-2,18,0,26,4,15,-20,0,-10,0,-6,-6,-7,1,-16,3,-6,8,-16,3,-7,-6,-7,5,-21,-20,15
car,nwe,-13,-14,11,-13,8,-10,7,-8,12,-13,-17,-1,15,-23,0,1,-16,-11,21,15,32,8,4,-6,4,7,7,4,-17,-10,7,0,0,-20,-10,-13,0,-2,5,-23
atl,nor,5,18,-13,10,-13,11,-10,4,8,0,5,7,0,7,0,4,8,1,-6,0,0,-3,26,-6,-3,3,12,-6,4,7,3,-5,15,-6,8,-16,-7,-9,0,-6
chi,ram,0,-3,-4,-2,4,-3,18,22,4,-2,-5,3,9,17,17,0,8,7,1,-2,15,-15,-2,5,-14,-9,-8,7,15,-10,11,-3,-12,12,-16,8,1,8,4,1
gnb,min,-10,4,-10,4,-3,4,21,8,8,-10,-4,-6,-1,-14,7,11,15,-3,5,11,-3,18,11,4,0,4,8,21,-16,0,-13,12,11,4,4,8,7,8,1,11
jax,htx,-9,4,6,4,-13,19,-17,1,-4,12,-3,11,-20,14,-6,22,-14,-4,-21,5,0,5,1,4,1,4,-7,-6,-10,15,-20,11,-3,0,-14,7,7,1,8,5
nyj,rav,-9,14,3,-3,-14,26,7,4,-17,-4,7,5,-10,15,4,-3,-13,-10,-5,-6,-3,0,-3,-6,-5,1,-7,-4,-6,-4,3,0,-3,0,7,-14,-9,-17,4,26
car,mia,1,-3,-13,-14,11,-13,8,-10,7,-8,12,-13,-17,-1,15,-23,0,1,-16,-11,-3,-7,-4,-1,-1,-3,-6,4,-2,0,0,3,-6,15,4,0,1,-3,0,-13
cle,pit,-3,18,1,-5,-6,0,-10,8,-6,8,14,1,-6,-17,8,4,-17,-9,-13,0,14,4,0,-13,8,32,-5,-2,-4,-7,-4,-17,4,11,0,17,-13,-3,-14,-7
det,tam,4,14,-2,-4,8,7,1,4,8,-6,-14,-1,17,9,4,-3,-2,2,11,1,18,5,-1,-4,1,4,-10,8,0,8,-3,8,-13,-10,-20,0,-9,-7,-6,-5
sdg,kan,-7,-3,-3,5,1,7,1,-17,-4,-14,-6,4,7,-2,-6,-3,10,7,5,8,-6,4,0,-10,0,-6,-6,-7,1,-16,3,-6,8,-16,3,-7,-6,-7,5,-21
crd,clt,4,-9,4,1,4,-10,-1,11,-3,9,-1,-17,-10,-13,-16,8,2,-2,1,4,7,4,-15,15,4,1,16,10,-14,-4,11,5,14,-20,4,-16,-3,1,-2,-6
rai,oti,5,0,-3,1,-3,26,-2,-5,-16,1,4,-6,-9,1,-2,14,-4,-14,-6,-2,4,7,4,6,5,-2,-6,8,-10,-3,-6,3,15,-10,-3,-6,1,7,-7,-14
nyg,dal,4,-10,1,-3,-8,-16,0,-16,-2,4,-2,13,-16,8,-23,15,0,18,8,13,-6,26,4,0,7,8,-6,-20,8,-7,25,28,-2,7,8,-16,-7,-6,13,8
den,nwe,4,-6,5,-3,22,-2,10,16,12,-4,28,25,29,-3,14,-2,18,0,26,4,-3,1,32,8,4,-6,4,7,7,4,-17,-10,7,0,0,-20,-10,-13,0,-2
sfo,was,-3,0,-14,-13,19,-13,8,-6,9,-3,11,-20,12,-12,-16,4,-20,6,11,5,-7,1,4,11,7,1,-2,22,22,18,-7,8,1,-9,-3,4,-3,15,4,10
det,gnb,-2,1,4,14,-2,-4,8,7,1,4,8,-6,-14,-1,17,9,4,-3,-2,2,3,3,-10,4,-10,4,-3,4,21,8,8,-10,-4,-6,-1,-14,7,11,15,-3
dal,rai,1,-2,-6,26,4,0,7,8,-6,-20,8,-7,25,28,-2,7,8,-16,-7,-6,-4,0,5,0,-3,1,-3,26,-2,-5,-16,1,4,-6,-9,1,-2,14,-4,-14
rav,pit,-4,-20,-3,0,-3,-6,-5,1,-7,-4,-6,-4,3,0,-3,0,7,-14,-9,-17,4,-12,14,4,0,-13,8,32,-5,-2,-4,-7,-4,-17,4,11,0,17,-13,-3
cle,jax,-12,4,-3,18,1,-5,-6,0,-10,8,-6,8,14,1,-6,-17,8,4,-17,-9,-10,-17,-9,4,6,4,-13,19,-17,1,-4,12,-3,11,-20,14,-6,22,-14,-4
clt,oti,-12,17,7,4,-15,15,4,1,16,10,-14,-4,11,5,14,-20,4,-16,-3,1,0,-4,4,7,4,6,5,-2,-6,8,-10,-3,-6,3,15,-10,-3,-6,1,7
phi,crd,1,-7,4,-10,26,-3,-16,-8,-20,-6,8,-3,13,-2,-3,29,-7,3,7,10,17,-12,4,-9,4,1,4,-10,-1,11,-3,9,-1,-17,-10,-13,-16,8,2,-2
htx,nwe,-17,-10,0,5,1,4,1,4,-7,-6,-10,15,-20,11,-3,0,-14,7,7,1,11,8,-3,1,32,8,4,-6,4,7,7,4,-17,-10,7,0,0,-20,-10,-13
nyj,mia,-20,-4,-9,14,3,-3,-14,26,7,4,-17,-4,7,5,-10,15,4,-3,-13,-10,-7,-3,-3,-7,-4,-1,-1,-3,-6,4,-2,0,0,3,-6,15,4,0,1,-3
tam,car,1,-2,18,5,-1,-4,1,4,-10,8,0,8,-3,8,-13,-10,-20,0,-9,-7,-3,-7,1,-3,-13,-14,11,-13,8,-10,7,-8,12,-13,-17,-1,15,-23,0,1
min,chi,3,3,-3,18,11,4,0,4,8,21,-16,0,-13,12,11,4,4,8,7,8,-2,19,0,-3,-4,-2,4,-3,18,22,4,-2,-5,3,9,17,17,0,8,7
atl,buf,-10,-6,5,18,-13,10,-13,11,-10,4,8,0,5,7,0,7,0,4,8,1,14,-9,-13,0,-10,0,-6,12,0,-2,1,4,1,14,0,-3,-3,4,1,0
ram,sfo,19,-2,15,-15,-2,5,-14,-9,-8,7,15,-10,11,-3,-12,12,-16,8,1,8,4,-17,-3,0,-14,-13,19,-13,8,-6,9,-3,11,-20,12,-12,-16,4,-20,6
cin,sdg,18,-3,-6,-3,-3,-1,26,-14,4,1,4,1,-10,-17,-17,-6,11,7,-3,-13,18,15,-7,-3,-3,5,1,7,1,-17,-4,-14,-6,4,7,-2,-6,-3,10,7
den,kan,8,11,4,-6,5,-3,22,-2,10,16,12,-4,28,25,29,-3,14,-2,18,0,15,18,-6,4,0,-10,0,-6,-6,-7,1,-16,3,-6,8,-16,3,-7,-6,-7
nyg,was,-2,1,4,-10,1,-3,-8,-16,0,-16,-2,4,-2,13,-16,8,-23,15,0,18,-17,4,-7,1,4,11,7,1,-2,22,22,18,-7,8,1,-9,-3,4,-3,15
nor,sea,-6,-10,0,-3,26,-6,-3,3,12,-6,4,7,3,-5,15,-6,8,-16,-7,-9,18,-3,10,-13,4,1,-9,-14,11,-1,-3,-10,5,11,0,-3,22,-6,6,-20
htx,jax,8,11,-17,-10,0,5,1,4,1,4,-7,-6,-10,15,-20,11,-3,0,-14,7,9,5,-10,-17,-9,4,6,4,-13,19,-17,1,-4,12,-3,11,-20,14,-6,22
gnb,atl,-13,17,3,3,-10,4,-10,4,-3,4,21,8,8,-10,-4,-6,-1,-14,7,11,11,8,-10,-6,5,18,-13,10,-13,11,-10,4,8,0,5,7,0,7,0,4
buf,tam,8,11,14,-9,-13,0,-10,0,-6,12,0,-2,1,4,1,14,0,-3,-3,4,-17,4,1,-2,18,5,-1,-4,1,4,-10,8,0,8,-3,8,-13,-10,-20,0
cin,clt,-6,-13,18,-3,-6,-3,-3,-1,26,-14,4,1,4,1,-10,-17,-17,-6,11,7,-1,-9,-12,17,7,4,-15,15,4,1,16,10,-14,-4,11,5,14,-20,4,-16
cle,nwe,5,9,-12,4,-3,18,1,-5,-6,0,-10,8,-6,8,14,1,-6,-17,8,4,11,8,11,8,-3,1,32,8,4,-6,4,7,7,4,-17,-10,7,0,0,-20
det,phi,17,-13,-2,1,4,14,-2,-4,8,7,1,4,8,-6,-14,-1,17,9,4,-3,1,-2,1,-7,4,-10,26,-3,-16,-8,-20,-6,8,-3,13,-2,-3,29,-7,3
pit,mia,-3,-1,4,-12,14,4,0,-13,8,32,-5,-2,-4,-7,-4,-17,4,11,0,17,0,-20,-7,-3,-3,-7,-4,-1,-1,-3,-6,4,-2,0,0,3,-6,15,4,0
nyj,rai,-20,0,-20,-4,-9,14,3,-3,-14,26,7,4,-17,-4,7,5,-10,15,4,-3,1,8,-4,0,5,0,-3,1,-3,26,-2,-5,-16,1,4,-6,-9,1,-2,14
was,kan,-6,1,-17,4,-7,1,4,11,7,1,-2,22,22,18,-7,8,1,-9,-3,4,5,12,15,18,-6,4,0,-10,0,-6,-6,-7,1,-16,3,-6,8,-16,3,-7
min,rav,0,-3,3,3,-3,18,11,4,0,4,8,21,-16,0,-13,12,11,4,4,8,-1,-3,-4,-20,-3,0,-3,-6,-5,1,-7,-4,-6,-4,3,0,-3,0,7,-14
den,oti,12,5,8,11,4,-6,5,-3,22,-2,10,16,12,-4,28,25,29,-3,14,-2,-9,-1,0,-4,4,7,4,6,5,-2,-6,8,-10,-3,-6,3,15,-10,-3,-6
ram,crd,-10,0,19,-2,15,-15,-2,5,-14,-9,-8,7,15,-10,11,-3,-12,12,-16,8,-2,1,17,-12,4,-9,4,1,4,-10,-1,11,-3,9,-1,-17,-10,-13,-16,8
nyg,sdg,1,-6,-2,1,4,-10,1,-3,-8,-16,0,-16,-2,4,-2,13,-16,8,-23,15,-13,-6,18,15,-7,-3,-3,5,1,7,1,-17,-4,-14,-6,4,7,-2,-6,-3
sfo,sea,0,-10,4,-17,-3,0,-14,-13,19,-13,8,-6,9,-3,11,-20,12,-12,-16,4,11,-16,18,-3,10,-13,4,1,-9,-14,11,-1,-3,-10,5,11,0,-3,22,-6
nor,car,-16,11,-6,-10,0,-3,26,-6,-3,3,12,-6,4,7,3,-5,15,-6,8,-16,4,-17,-3,-7,1,-3,-13,-14,11,-13,8,-10,7,-8,12,-13,-17,-1,15,-23
dal,chi,8,1,1,-2,-6,26,4,0,7,8,-6,-20,8,-7,25,28,-2,7,8,-16,-3,0,-2,19,0,-3,-4,-2,4,-3,18,22,4,-2,-5,3,9,17,17,0
den,sdg,28,5,12,5,8,11,4,-6,5,-3,22,-2,10,16,12,-4,28,25,29,-3,14,-9,-13,-6,18,15,-7,-3,-3,5,1,7,1,-17,-4,-14,-6,4,7,-2
jax,buf,4,-3,9,5,-10,-17,-9,4,6,4,-13,19,-17,1,-4,12,-3,11,-20,14,-17,4,8,11,14,-9,-13,0,-10,0,-6,12,0,-2,1,4,1,14,0,-3
htx,clt,-3,4,8,11,-17,-10,0,5,1,4,1,4,-7,-6,-10,15,-20,11,-3,0,5,19,-1,-9,-12,17,7,4,-15,15,4,1,16,10,-14,-4,11,5,14,-20
mia,nwe,11,5,0,-20,-7,-3,-3,-7,-4,-1,-1,-3,-6,4,-2,0,0,3,-6,15,4,3,11,8,11,8,-3,1,32,8,4,-6,4,7,7,4,-17,-10,7,0
phi,min,11,-3,1,-2,1,-7,4,-10,26,-3,-16,-8,-20,-6,8,-3,13,-2,-3,29,3,6,0,-3,3,3,-3,18,11,4,0,4,8,21,-16,0,-13,12,11,4
sfo,tam,-4,-6,0,-10,4,-17,-3,0,-14,-13,19,-13,8,-6,9,-3,11,-20,12,-12,4,-17,-17,4,1,-2,18,5,-1,-4,1,4,-10,8,0,8,-3,8,-13,-10
was,atl,-13,22,-6,1,-17,4,-7,1,4,11,7,1,-2,22,22,18,-7,8,1,-9,-2,-1,11,8,-10,-6,5,18,-13,10,-13,11,-10,4,8,0,5,7,0,7
cle,chi,3,4,5,9,-12,4,-3,18,1,-5,-6,0,-10,8,-6,8,14,1,-6,-17,22,5,-3,0,-2,19,0,-3,-4,-2,4,-3,18,22,4,-2,-5,3,9,17
nyg,sea,-9,14,1,-6,-2,1,4,-10,1,-3,-8,-16,0,-16,-2,4,-2,13,-16,8,-6,-4,11,-16,18,-3,10,-13,4,1,-9,-14,11,-1,-3,-10,5,11,0,-3
car,nyj,-10,8,4,-17,-3,-7,1,-3,-13,-14,11,-13,8,-10,7,-8,12,-13,-17,-1,14,4,-20,0,-20,-4,-9,14,3,-3,-14,26,7,4,-17,-4,7,5,-10,15
